Domain,下一步,操作入口,获取方式,处理结果,已确认事实,缺失事实,证据URL,证据日期,外链形式,DR,成功项目数
aikaptan.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.aikaptan.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
ainexfinder.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://ainexfinder.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aiobserver.co,人工确认：当前页面全部重定向到站外，未取得属于该域名的入口页,,不确定,待确认,,当前页面全部重定向到站外，未取得属于该域名的入口页,,2026-09-02,,,
aipinmedia.com,人工确认：找一条用户产出的链接看它的 rel,https://aipinmedia.com/n/submit-site.html,不确定,待确认,入口页未出现明确免费/付费措辞；样例公开页可索引；样例页 Follow 1 条 / Nofollow 2 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://aipinmedia.com/n/nutrition-facts-ground-cinnamon.html,2026-09-02,,,
aiprotools.app,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aiprotools.app/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
airukou.cn,人工确认：找一条用户产出的链接看它的 rel,https://www.airukou.cn/submit,不确定,待确认,入口页未出现明确免费/付费措辞；样例公开页可索引；样例页 Follow 15 条 / Nofollow 7 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://www.airukou.cn/ai/ai-office-tools/ai-assistant,2026-09-02,,,
aisharenet.com,人工确认：找一条用户产出的链接看它的 rel,https://aisharenet.com/contribute/,不确定,待确认,入口页未出现明确免费/付费措辞；样例公开页可索引；样例页 Follow 8 条 / Nofollow 2 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://aisharenet.com/favorites/ai-hot-tools/,2026-09-02,,,
aisilink.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aisilink.com/contribute,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aisoso.cc,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.aisoso.cc/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aistak.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.aistak.com/tools,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aistart.ai,人工确认：找一条用户产出的链接看它的 rel,https://aistart.ai/tool/heygen,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 Follow 3 条 / Nofollow 5 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://aistart.ai/tool/liblibai,2026-09-02,,,
aisudi.top,人工确认：找一条用户产出的链接看它的 rel,https://www.aisudi.top/submit/,不确定,待确认,入口页未出现明确免费/付费措辞；样例公开页可索引；样例页 Follow 3 条 / Nofollow 20 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://www.aisudi.top/tool-category/aisj/,2026-09-02,,,
aisuperhub.io,人工确认：发布后是否真的会留下外链,https://www.aisuperhub.io/submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引,样例页没有外部链接，未证明该机制会产出直接外链,https://www.aisuperhub.io/tools/ai-sticker-generator,2026-09-02,,,
aitechcafe.com,人工确认：找一条用户产出的链接看它的 rel,https://aitechcafe.com/submit/,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 Follow 19 条 / Nofollow 9 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://aitechcafe.com/ai-tools-category/video-generators/,2026-09-02,,,
aitooler.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aitooler.com/rytr/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aitoolly.com,人工确认：找一条用户产出的链接看它的 rel,https://aitoolly.com/submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 Follow 24 条 / Nofollow 1 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://aitoolly.com/product/murfy-ai,2026-09-02,,,
aitools.xyz,人工确认：发布后是否真的会留下外链,https://aitools.xyz/submit-tool,免费,待确认,入口页有免费措辞且无付费信号；样例公开页可索引,样例页没有外部链接，未证明该机制会产出直接外链,https://aitools.xyz/statistics/trends,2026-09-02,,,
aitools123.com,人工确认：找一条用户产出的链接看它的 rel,https://aitools123.com/contribute,不确定,待确认,入口页未出现明确免费/付费措辞；样例公开页可索引；样例页 Follow 5 条 / Nofollow 4 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://aitools123.com/sites/3822.html,2026-09-02,,,
aitoolsc.com,人工确认：样例页抓取失败（0 UnicodeEncodeError: 'ascii' codec can't ），当前无法验证 rel,https://www.aitoolsc.com/submit,不确定,待确认,,样例页抓取失败（0 UnicodeEncodeError: 'ascii' codec can't ），当前无法验证 rel,https://www.aitoolsc.com/web/mf501/controller/template/admin/assets/video/424b57b2433bc783329700fd82f3433d1774931263%5E机房视频.mp4,2026-09-02,,,
aitoolsmatic.com,人工确认：发布后是否真的会留下外链,https://aitoolsmatic.com,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引,样例页没有外部链接，未证明该机制会产出直接外链,https://aitoolsmatic.com/user/company/create,2026-09-02,,,
aitoolsnavigator.net,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aitoolsnavigator.net/submit-a-tool,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aitoolsnexus.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aitoolsnexus.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aitoolsset.com,人工确认：发布后是否真的会留下外链,https://aitoolsset.com/tw/submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引,样例页没有外部链接，未证明该机制会产出直接外链,https://aitoolsset.com/tw/ai-tools/marketing,2026-09-02,,,
aitoolsshop.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aitoolsshop.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aitoolstime.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aitoolstime.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aitoolworth.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aitoolworth.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aivalys.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aivalys.com/aitools/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aiwhizzy.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://aiwhizzy.com/blogs,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aixqd.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.aixqd.com/submit-site,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aizip.shop,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://www.aizip.shop/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
akt336.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://akt336.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
alaja.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://alaja.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
alexdot.pages.dev,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://alexdot.pages.dev/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
alion.io,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://alion.io/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
aliyun.com,人工确认：当前页面全部重定向到站外，未取得属于该域名的入口页,,不确定,待确认,,当前页面全部重定向到站外，未取得属于该域名的入口页,,2026-09-02,,,
alkllxy.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://alkllxy.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
allenprepareattic.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://allenprepareattic.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
amlmkji.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://amlmkji.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
ampblogs.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://ampblogs.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
ampedpages.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://ampedpages.com/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
anyfp.com,人工确认：发布后是否真的会留下外链,https://anyfp.com/submit,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引,样例页没有外部链接，未证明该机制会产出直接外链,https://anyfp.com/for/write-blog-posts,2026-09-02,,,
